Customer_id,Age,Gender,Income,Credit_score,Credit_score_category,Loan_amount,Interest_rate,Loan_term,Loan_type,Repayment_status,Debit_income,Transaction_id,Transaction_amt,Transaction_type,Transaction_data,Transaction_month,Transaction_year,Transaction_freq,Product_id,Product_names,Interaction_type,Interaction_date,Interaction_month,Interaction_year
C07,48,Female,114024,302,Poor,122710,5.26,60,Business,1,1.0761769452045185,27c937c4-5a27-4c9c-8804-9240309fa2e2,800,Withdrawal,2023-06-21,6,2023,5,P012,Mutual Fund,viewed,2024-08-09,8,2024
C0133,27,Male,105752,695,Good,288407,10.53,12,Education,0,2.7272013768061125,09ff5056-9183-4011-a0be-11d366c2ba46,1601,Withdrawal,2024-09-23,9,2024,2,P021,Cash Credit,clicked,2024-09-23,9,2024
C0166,26,Male,74746,749,Excellent,153559,2.92,48,Auto,1,2.0544109383779734,7382f1ca-8fb2-4f52-81f7-5fdb407e2ddb,4651,Withdrawal,2024-02-05,2,2024,9,P032,Education Savings Plan,purchased,2023-10-03,10,2023
C034,63,Male,52568,723,Good,176310,3.3,36,Business,0,3.3539415614061787,638f0c86-d48a-4c90-afc1-fb5889bc97b0,269,Deposit,2023-08-30,8,2023,1,P006,Auto Loan,purchased,2023-03-04,3,2023
C0185,47,Female,136411,300,Poor,138218,10.19,12,Education,0,1.0132467323016472,ab50a80c-afb2-442e-a5c3-05a2adfa9ccc,807,Withdrawal,2024-11-11,11,2024,5,P040,Gold Investment,viewed,2023-08-13,8,2023
C0200,45,Male,36935,804,Excellent,127383,8.73,12,Education,0,3.448842561256261,6567a7e4-2902-4fa5-b3e5-138637b63181,643,Withdrawal,2024-09-05,9,2024,2,P032,Education Savings Plan,purchased,2023-06-05,6,2023
C0100,68,Male,179797,714,Good,315155,3.65,60,Auto,0,1.7528379227684556,ce3e1d48-dc3c-4126-bac0-c3d67d3783b7,2627,Deposit,2024-12-22,12,2024,1,P013,Bond,viewed,2023-08-24,8,2023
C0109,41,Others,104634,674,Good,332190,5.41,36,Business,0,3.174780664028901,1be965cf-c9a9-4541-b908-05148e386f04,2605,Withdrawal,2023-06-24,6,2023,8,P001,Savings Account,clicked,2023-06-26,6,2023
C0138,38,Female,167449,467,Poor,106415,8.19,60,Mortgage,0,0.6355069304683815,4842ff92-e8b0-4ed5-8d84-c2e9c66e7f4f,1641,Deposit,2024-04-22,4,2024,1,P031,Technology Loan,purchased,2023-08-18,8,2023
C0166,43,Male,38021,618,Fair,35342,10.07,60,Auto,0,0.9295389390073907,d146542c-bb7c-4e3d-96c7-26ecd87b4761,1304,Deposit,2023-04-10,4,2023,9,P047,Healthcare Savings,purchased,2023-10-20,10,2023
C06,60,Female,80829,674,Good,182459,7.65,48,Mortgage,0,2.2573457546177735,d5cdcde8-b39e-4023-8412-30236a6fa4ea,2165,Withdrawal,2024-08-09,8,2024,8,P015,Home Equity Line,purchased,2023-11-03,11,2023
C091,49,Female,50759,309,Poor,96263,2.87,12,Mortgage,1,1.8964715616934928,4ac1a24f-6699-4450-8000-8155ae93f7fe,4414,Withdrawal,2023-11-14,11,2023,2,P007,Business Loan,purchased,2024-06-11,6,2024
C064,47,Male,74518,326,Poor,71656,4.09,48,Personal,1,0.9615931721194879,0578d358-7a68-435e-b6c6-639aa56e92f5,1291,Deposit,2023-02-27,2,2023,4,P007,Business Loan,purchased,2023-03-17,3,2023
C097,29,Male,177356,396,Poor,126243,4.74,60,Mortgage,0,0.7118056338663479,e7562886-f8d0-48a2-b73f-82e8cd3189a1,4136,Deposit,2024-05-09,5,2024,6,P017,Business Credit Line,clicked,2023-12-21,12,2023
C0104,38,Female,25364,610,Fair,28292,9.81,12,Business,0,1.1154392051726858,1000bd05-eaa3-4bed-871d-0d79529ac66c,4130,Deposit,2024-11-03,11,2024,7,P040,Gold Investment,purchased,2023-08-18,8,2023
C072,65,Female,139573,474,Poor,117942,9.16,48,Personal,0,0.8450201686572618,e8288ff5-2205-4444-aca6-29fb0e9fa664,689,Deposit,2023-05-01,5,2023,4,P041,Retirement Savings,clicked,2023-06-10,6,2023
C070,22,Male,182237,823,Excellent,472581,7.04,48,Personal,0,2.5932220130928405,7f147cd2-d1ac-4610-94f0-9683289a9cb7,2467,Withdrawal,2023-11-07,11,2023,7,P033,Wealth Management,clicked,2023-01-09,1,2023
C081,28,Male,148725,380,Poor,100283,7.43,24,Auto,0,0.6742847537401244,deb458b8-a01a-4c80-8246-d4a2405fc99d,1087,Withdrawal,2023-02-14,2,2023,5,P043,Money Market Account,viewed,2024-04-03,4,2024
C056,53,Female,135857,372,Poor,126861,5.29,48,Education,0,0.9337833162810897,0d0c5a52-0182-41f5-9f31-5ecc6d08dd17,3045,Withdrawal,2024-07-18,7,2024,4,P023,Long-Term Loan,viewed,2023-01-13,1,2023
C083,68,Male,110078,540,Poor,139981,9.79,36,Business,0,1.2716528279946946,2dd2ea1f-0551-49e7-8828-b47cfd6ed734,2571,Withdrawal,2024-01-14,1,2024,2,P025,Medical Loan,clicked,2023-06-03,6,2023
C014,18,Male,199990,639,Fair,200591,7.38,36,Personal,0,1.0030051502575128,3d71b827-6e34-4dad-88b8-10f959aa48b9,569,Withdrawal,2024-09-16,9,2024,6,P047,Healthcare Savings,purchased,2024-09-25,9,2024
C0110,65,Male,178709,629,Fair,217651,11.94,48,Mortgage,0,1.2179073241974383,02aec0e5-f164-4648-b1e9-52ad60972f55,482,Withdrawal,2024-01-29,1,2024,8,P001,Savings Account,purchased,2023-12-31,12,2023
C024,54,Male,48487,322,Poor,86278,9.84,12,Personal,1,1.779404788912492,36ef3eae-5447-44cc-af76-a8511e14d0b4,2549,Deposit,2023-01-09,1,2023,4,P029,Small Business Loan,viewed,2023-11-14,11,2023
C0147,29,Female,59852,781,Excellent,247394,2.38,36,Business,0,4.133429125175433,4529ba0c-7100-4aa6-91d2-da913d267066,150,Withdrawal,2024-08-22,8,2024,9,P024,Travel Loan,purchased,2024-05-19,5,2024
C062,39,Female,134972,300,Poor,138729,6.84,60,Education,1,1.027835402898379,479fa0cf-34e2-4f61-9375-8bfefea2a6f8,1730,Withdrawal,2023-04-04,4,2023,9,P006,Auto Loan,clicked,2024-01-08,1,2024
C0146,46,Female,44663,320,Poor,74422,9.28,12,Business,1,1.66630096500459,7a88a05d-102e-40bd-b9ee-43f7fb6385f5,3075,Withdrawal,2023-02-12,2,2023,4,P026,Emergency Loan,clicked,2023-12-28,12,2023
C0173,67,Female,198037,776,Excellent,475715,5.99,36,Education,0,2.40215212308811,02bbf088-3dda-42ef-8307-86935c4bf94e,3843,Deposit,2023-10-02,10,2023,7,P048,Property Investment,viewed,2023-09-11,9,2023
C0119,51,Female,193145,639,Fair,240003,10.1,12,Mortgage,0,1.2426052965388699,aba42e1e-d95b-4e6d-adf0-e7a92190fc12,2615,Deposit,2023-01-21,1,2023,7,P026,Emergency Loan,clicked,2024-03-24,3,2024
C011,41,Female,179549,694,Good,325653,4.91,24,Business,0,1.813727728920796,915da32a-8e28-4046-9738-2a8ea409d232,4582,Deposit,2024-09-08,9,2024,5,P006,Auto Loan,viewed,2024-12-03,12,2024
C0101,25,Female,86628,361,Poor,96032,9.23,24,Business,0,1.1085561250404026,656dc213-d881-4a2f-b075-73dea59e4ece,4035,Deposit,2024-02-04,2,2024,3,P006,Auto Loan,clicked,2024-01-09,1,2024
C0168,49,Male,174848,448,Poor,139096,4.2,48,Auto,0,0.7955252562225475,d4af70aa-8bbe-494e-87c0-e427d57e8ca7,2676,Withdrawal,2023-02-01,2,2023,4,P040,Gold Investment,clicked,2023-06-26,6,2023
C0105,19,Male,63163,446,Poor,71850,2.27,60,Education,0,1.1375330494118392,d280f17c-abfe-49a7-a5fd-305913245ff4,1807,Withdrawal,2023-05-06,5,2023,9,P015,Home Equity Line,viewed,2023-04-30,4,2023
C0170,72,Female,30105,644,Fair,35557,5.58,12,Mortgage,1,1.1810994851353596,25f4448c-8564-4633-81b3-fa72b47092bb,3661,Withdrawal,2023-05-05,5,2023,6,P021,Cash Credit,viewed,2023-12-15,12,2023
C0120,73,Male,38971,707,Good,72831,6.35,24,Mortgage,0,1.8688511970439559,fc850ab1-bb1d-4301-9eae-063f8135b5bc,653,Withdrawal,2023-06-27,6,2023,2,P034,Stock Investment,viewed,2023-11-30,11,2023
C035,74,Female,125533,533,Poor,139563,8.07,60,Education,0,1.1117634406889025,24827422-4b0d-4cbd-a20d-f8292425cc87,422,Withdrawal,2024-03-21,3,2024,7,P003,Credit Card,viewed,2023-09-14,9,2023
C0137,18,Male,55750,400,Poor,79131,9.52,48,Mortgage,1,1.419390134529148,962889a4-74d6-4747-a200-461cccd033de,4268,Deposit,2024-10-09,10,2024,4,P006,Auto Loan,viewed,2023-01-08,1,2023
C0105,56,Female,183580,387,Poor,142012,2.96,60,Business,0,0.7735701056759996,b84d196c-86f9-474a-acd8-2ea84f32d8a7,2594,Withdrawal,2023-07-18,7,2023,2,P032,Education Savings Plan,purchased,2024-08-16,8,2024
C020,54,Male,120589,451,Poor,101183,5.19,48,Education,0,0.8390732156332668,fd02ec18-ab67-4f1b-863e-76d4d8cf07c8,563,Withdrawal,2024-10-11,10,2024,3,P024,Travel Loan,clicked,2024-08-26,8,2024
C0123,51,Female,113020,513,Poor,114317,8.21,36,Mortgage,0,1.0114758449831889,f0d94c08-ac75-4d5b-bf9e-877f7a069ceb,563,Withdrawal,2023-12-03,12,2023,7,P032,Education Savings Plan,viewed,2024-05-20,5,2024
C0184,61,Female,46498,425,Poor,85185,8.02,60,Education,1,1.832014280184094,e423b893-6d53-4530-99f9-f73246414004,2604,Withdrawal,2023-09-20,9,2023,7,P013,Bond,viewed,2023-07-01,7,2023
C0112,43,Male,140272,622,Fair,256069,5.95,48,Personal,0,1.82551756587202,a902173e-c063-44aa-8171-e568dd8d376b,1247,Deposit,2024-08-31,8,2024,10,P044,Insurance Savings,viewed,2024-07-27,7,2024
C078,44,Female,97750,499,Poor,94876,1.73,12,Auto,0,0.9705984654731458,65ccc97b-a079-4a36-bd88-eb37546b8816,435,Withdrawal,2023-07-01,7,2023,2,P020,Gold Loan,purchased,2023-05-01,5,2023
C063,42,Female,129145,319,Poor,117302,2.05,12,Education,0,0.9082968756049402,a0575fef-cf07-48e9-b43b-7d84ab1b9697,3666,Withdrawal,2023-06-14,6,2023,9,P017,Business Credit Line,viewed,2023-03-26,3,2023
C05,29,Male,50407,835,Excellent,220506,2.92,24,Education,0,4.374511476580634,96531fa5-f220-4216-b817-98549721e343,376,Deposit,2024-03-04,3,2024,9,P008,Student Loan,clicked,2023-01-25,1,2023
C080,28,Female,25388,677,Good,54327,11.21,24,Personal,0,2.139869229557271,9736a160-83f6-4254-9b5c-2e1474326d34,2025,Withdrawal,2024-04-29,4,2024,3,P023,Long-Term Loan,clicked,2023-04-29,4,2023
C082,69,Male,157377,747,Excellent,331190,2.46,12,Business,0,2.104437115969932,7f045255-620b-40db-b66a-a40dd8d1147a,567,Withdrawal,2024-12-17,12,2024,6,P023,Long-Term Loan,purchased,2024-01-20,1,2024
C0151,24,Female,138589,648,Fair,230461,6.97,60,Personal,0,1.6629097547424398,fc5bc36f-4a04-4b01-8236-9b7fd32ceb68,2287,Deposit,2023-11-29,11,2023,4,P019,Home Improvement Loan,viewed,2023-03-13,3,2023
C035,42,Male,125985,407,Poor,107116,3.19,36,Auto,0,0.850228201770052,62c24f2d-a35b-4091-8502-924e4716c9d6,1440,Deposit,2023-07-23,7,2023,8,P002,Checking Account,viewed,2023-11-01,11,2023
C0142,61,Others,117963,604,Fair,207455,3.2,24,Mortgage,0,1.7586446597661978,23813b07-bc95-4232-8469-8a1997636e31,1340,Deposit,2023-07-19,7,2023,4,P001,Savings Account,purchased,2023-01-07,1,2023
C024,68,Male,120917,802,Excellent,460972,3.17,36,Mortgage,0,3.8123009998594077,f1a578cb-9f00-4732-be36-731f433036be,3739,Withdrawal,2024-12-03,12,2024,7,P005,Home Loan,clicked,2024-09-17,9,2024
C0109,41,Others,41913,730,Good,186658,1.52,36,Auto,0,4.453463125999093,ece426f9-9b1f-4646-bc13-1d4cec0d4918,937,Deposit,2023-04-24,4,2023,1,P019,Home Improvement Loan,viewed,2023-09-20,9,2023
C0128,25,Male,149328,760,Excellent,451842,10.59,48,Business,0,3.025835744133719,636862f7-5d46-4d61-bb87-b3fa3eedcae4,981,Deposit,2024-05-13,5,2024,2,P018,Auto Refinance,viewed,2024-10-23,10,2024
C0192,69,Female,21096,589,Fair,36068,8.12,24,Auto,0,1.7097080015168753,2ed09764-3ce9-4bb3-a642-f2c4d43e7d41,702,Deposit,2024-01-21,1,2024,7,P034,Stock Investment,viewed,2023-10-12,10,2023
C040,56,Male,104003,549,Poor,140963,4.16,36,Business,0,1.3553743642010327,26eed6b6-5f47-4ff2-b598-b09ffa17d455,343,Withdrawal,2022-12-31,12,2022,2,P039,Loan Against Property,clicked,2024-01-10,1,2024
C09,26,Male,63105,525,Poor,96987,7.59,24,Mortgage,0,1.5369146660328026,a4e110bd-4f31-466c-80c4-f755c6d79ec7,1582,Withdrawal,2023-10-22,10,2023,2,P042,High-Yield Savings Account,purchased,2023-09-07,9,2023
C0186,75,Female,123290,492,Poor,109924,8.87,12,Auto,0,0.8915889366534188,1201bafb-ada9-4897-b6ec-72418a6b27fc,50,Deposit,2024-07-20,7,2024,7,P040,Gold Investment,viewed,2023-04-10,4,2023
C064,29,Male,22170,492,Poor,17459,10.04,36,Business,1,0.7875056382498873,542eb5f6-0953-4eff-a53c-3b1afb49b9ff,512,Withdrawal,2024-12-11,12,2024,10,P004,Personal Loan,viewed,2024-09-06,9,2024
C083,50,Female,136003,648,Fair,249881,7.04,24,Education,0,1.8373197650051838,0786867b-7c3a-4110-b724-25e5cc910b02,3469,Deposit,2024-02-14,2,2024,7,P031,Technology Loan,clicked,2024-10-24,10,2024
C0121,20,Male,77643,439,Poor,74897,8.13,12,Education,1,0.9646329997552903,630f513f-edde-410e-9a4b-7571f772f2c8,2872,Deposit,2023-10-26,10,2023,10,P045,Pension Plan,clicked,2024-09-04,9,2024
C0119,73,Female,139362,404,Poor,118531,12.01,24,Auto,0,0.8505259683414417,45c82179-0530-488f-aa85-aa4af4060dc2,1227,Withdrawal,2024-05-31,5,2024,4,P047,Healthcare Savings,purchased,2023-10-01,10,2023
C0192,60,Female,164925,784,Excellent,403042,7.46,24,Education,0,2.4437896013339397,209de092-2c05-448a-8212-1655e1c1d553,698,Deposit,2023-04-27,4,2023,2,P009,Investment Fund,purchased,2024-05-02,5,2024
C0174,50,Female,192700,566,Poor,239360,7.7,12,Education,0,1.2421380384016607,dded2a1d-cfe9-4548-a7f1-2c89ffc42ce1,2229,Withdrawal,2023-12-08,12,2023,7,P034,Stock Investment,clicked,2023-10-23,10,2023
C065,41,Female,101149,453,Poor,120447,5.21,36,Auto,0,1.190787847630723,81145859-7311-4d4c-b68d-f31824d4f062,3072,Withdrawal,2024-02-17,2,2024,2,P011,Insurance Policy,clicked,2024-04-01,4,2024
C0162,47,Male,66647,329,Poor,95658,7.04,12,Mortgage,1,1.435293411556409,91060bf2-5610-47ea-be19-2bb8a1d1a855,3059,Withdrawal,2024-10-18,10,2024,8,P038,Recurring Deposit,viewed,2024-05-20,5,2024
C0166,43,Female,105841,469,Poor,148055,8.19,12,Personal,0,1.39884354834138,536d6542-4965-4be9-b380-8dc579ec02c7,329,Withdrawal,2024-11-13,11,2024,5,P022,Short-Term Loan,viewed,2023-06-28,6,2023
C0104,42,Female,27376,396,Poor,10317,7.55,48,Education,1,0.3768629456458212,84e5fd71-e9fe-463c-b3de-eb486a198f80,975,Withdrawal,2023-12-18,12,2023,9,P009,Investment Fund,viewed,2024-04-01,4,2024
C022,20,Female,194267,586,Fair,215325,8.01,24,Education,0,1.1083972059073337,e38019b8-fdc6-4f94-abca-ef31e418f5be,1983,Deposit,2023-11-15,11,2023,6,P046,Child Education Fund,purchased,2023-03-22,3,2023
C074,31,Female,32072,642,Fair,33412,7.92,48,Education,1,1.0417809927662758,b6c90e88-6060-4340-bf0f-e5112eabb8ef,85,Withdrawal,2024-03-28,3,2024,5,P012,Mutual Fund,viewed,2024-12-05,12,2024
C090,42,Male,83140,393,Poor,93005,2.84,24,Auto,0,1.1186552802501804,ca04ee38-473f-4391-899f-922c3a923b54,1438,Deposit,2023-09-06,9,2023,7,P025,Medical Loan,clicked,2024-02-04,2,2024
C063,69,Male,68126,403,Poor,74902,9.65,48,Education,1,1.0994627601796672,b85f690a-f71f-4593-8ff3-429607f7e4b3,4833,Withdrawal,2024-11-04,11,2024,5,P043,Money Market Account,purchased,2024-04-04,4,2024
C0150,52,Female,102372,605,Fair,217763,12.11,36,Education,1,2.1271734458641034,1ba45e82-0491-4f4f-a5a5-b32bb9f51e7c,4605,Deposit,2023-03-06,3,2023,4,P006,Auto Loan,viewed,2024-11-28,11,2024
C0125,68,Male,26164,546,Poor,12692,8.58,24,Education,0,0.48509402232074605,7c86feef-995c-4782-85c2-57a7d69975e0,1323,Deposit,2024-08-14,8,2024,2,P003,Credit Card,viewed,2024-10-27,10,2024
C096,67,Male,25907,849,Excellent,133681,7.62,12,Auto,0,5.16003396765353,ae49eeb4-0bde-4ce0-857f-f28253d6303c,3595,Deposit,2023-07-13,7,2023,1,P005,Home Loan,purchased,2024-03-28,3,2024
C0175,29,Female,130730,437,Poor,127013,5.45,36,Mortgage,0,0.9715673525587087,f4ea74bc-e7cf-4857-aea2-e192225ebdc5,3348,Deposit,2023-01-06,1,2023,10,P002,Checking Account,clicked,2024-11-08,11,2024
C0174,29,Male,146578,848,Excellent,433379,9.83,12,Mortgage,0,2.9566442440202487,9c1a0f75-d81a-46ef-8e4b-c8b668c44a30,871,Deposit,2024-04-01,4,2024,1,P014,Certificate of Deposit,purchased,2023-12-21,12,2023
C0133,35,Male,134416,448,Poor,135466,8.0,60,Personal,0,1.0078115700511845,8beccb67-1571-487c-b460-a0691b2cb243,3346,Withdrawal,2023-11-19,11,2023,8,P022,Short-Term Loan,viewed,2023-04-26,4,2023
C0161,36,Female,179843,527,Poor,118684,4.43,36,Education,0,0.6599311621803462,80105b36-ba2e-41c8-bd7f-3860d619967a,1192,Withdrawal,2024-11-17,11,2024,2,P049,Auto Insurance,clicked,2024-05-20,5,2024
C053,43,Male,58298,737,Good,181176,11.96,12,Education,0,3.1077566983429965,42882e81-797d-4953-bc66-114419f4362b,2516,Deposit,2023-06-30,6,2023,7,P015,Home Equity Line,purchased,2024-01-22,1,2024
C030,18,Female,119033,328,Poor,138477,7.44,36,Personal,0,1.1633496593381667,3cd596e8-4fca-43b8-bdf5-19300404ce5d,1093,Withdrawal,2024-04-05,4,2024,3,P043,Money Market Account,viewed,2024-05-23,5,2024
C06,31,Male,63370,647,Fair,137152,12.09,12,Education,0,2.164304876124349,d13b5e0f-9001-4140-886b-4811cec3fece,63,Withdrawal,2024-05-01,5,2024,3,P011,Insurance Policy,clicked,2024-03-19,3,2024
C047,41,Female,86283,407,Poor,93839,2.53,24,Business,0,1.087572291181345,d5b3b44c-be1c-4559-9cb7-fd4ff3266f7f,3711,Withdrawal,2023-10-15,10,2023,5,P029,Small Business Loan,clicked,2024-11-03,11,2024
C0138,34,Male,196650,669,Fair,317583,2.59,48,Mortgage,0,1.6149656750572083,bb00b719-b9cc-4c2d-93bb-2c75668cfb0f,1497,Withdrawal,2024-09-09,9,2024,3,P042,High-Yield Savings Account,viewed,2023-05-08,5,2023
C013,74,Female,72519,636,Fair,146195,3.34,12,Education,0,2.015954439526193,d0617085-59a9-40cc-8046-3450d1ebb932,3140,Withdrawal,2024-02-15,2,2024,8,P044,Insurance Savings,clicked,2023-07-04,7,2023
C030,24,Male,155755,377,Poor,130486,11.44,60,Personal,0,0.8377644377387564,dc514b9c-20ed-457d-9bb8-461f376bda7e,3619,Deposit,2023-02-14,2,2023,7,P049,Auto Insurance,viewed,2024-04-01,4,2024
C0103,35,Male,22570,309,Poor,12914,10.9,36,Education,1,0.5721754541426672,0db55823-1f65-4069-a6e8-02790567efe1,4165,Deposit,2023-04-12,4,2023,9,P012,Mutual Fund,purchased,2023-09-21,9,2023
C046,70,Female,36925,799,Excellent,144551,9.29,36,Business,0,3.9147190250507786,acc2eb99-8232-48df-bd5e-4770a2816723,3238,Withdrawal,2024-10-11,10,2024,3,P020,Gold Loan,clicked,2024-07-01,7,2024
C0131,53,Male,145731,744,Excellent,276473,4.23,12,Business,0,1.8971461116715043,3baaf7be-d0b3-4ff1-b17c-2a23c36b57e4,1230,Deposit,2023-03-28,3,2023,4,P038,Recurring Deposit,purchased,2024-12-13,12,2024
C0181,34,Female,93970,313,Poor,74248,11.65,24,Mortgage,1,0.7901245078216452,6daba5e1-abc4-46f9-b9e0-8c16ec92df79,3303,Withdrawal,2023-05-29,5,2023,2,P023,Long-Term Loan,clicked,2024-03-28,3,2024
C063,37,Female,101169,673,Good,288617,11.1,24,Personal,0,2.85282052802736,4dc4276a-1ca9-44b5-b1c9-a9d76e9fd292,3144,Withdrawal,2023-10-16,10,2023,9,P027,Holiday Loan,purchased,2024-12-03,12,2024
C040,73,Male,49159,778,Excellent,275078,8.17,36,Education,0,5.595679326267825,2168244a-bc2d-4bbb-97fb-72c7613f8197,1163,Deposit,2023-09-04,9,2023,8,P042,High-Yield Savings Account,clicked,2024-05-26,5,2024
C079,26,Female,76376,671,Good,156044,4.95,12,Education,0,2.0431025453021894,4d1be586-6015-4083-8f9b-39cebb56aa1c,463,Withdrawal,2023-08-12,8,2023,7,P014,Certificate of Deposit,purchased,2023-03-31,3,2023
C028,64,Others,153692,664,Fair,294331,8.81,24,Mortgage,0,1.9150704005413424,3f1a0c8c-24f4-4507-be32-54c328e0289d,1729,Deposit,2023-10-17,10,2023,5,P039,Loan Against Property,viewed,2024-02-26,2,2024
C010,32,Male,95871,540,Poor,76442,6.42,24,Mortgage,0,0.797342261997893,0f49e360-f1fa-44ee-857e-2757c3dd555e,2410,Withdrawal,2024-05-09,5,2024,4,P034,Stock Investment,viewed,2024-01-31,1,2024
C059,67,Male,56679,309,Poor,83985,9.29,36,Auto,1,1.4817657333403906,3c07b7a5-559e-4fba-827e-ba9004c4eb3c,1125,Withdrawal,2024-01-26,1,2024,7,P021,Cash Credit,clicked,2023-11-28,11,2023
C0154,50,Male,199773,540,Poor,101365,10.5,60,Auto,0,0.5074009000215244,53c6fa27-3dc4-4287-ae0b-ebd2c87bc202,4748,Withdrawal,2023-07-21,7,2023,6,P036,International Investment,clicked,2024-07-16,7,2024
C090,64,Male,36150,347,Poor,18376,7.29,12,Business,1,0.5083264177040111,b5a7774d-409e-4441-a476-2adb575af34f,4398,Deposit,2024-05-19,5,2024,9,P039,Loan Against Property,clicked,2024-06-27,6,2024
C014,42,Male,186790,834,Excellent,456388,5.11,36,Auto,0,2.443321376947374,e4318bcb-f5b8-461a-92aa-7925574f1e92,973,Withdrawal,2024-11-19,11,2024,5,P026,Emergency Loan,clicked,2023-05-13,5,2023
C051,33,Female,158512,710,Good,333995,3.36,36,Mortgage,0,2.107064449379227,896a1ebd-885a-42bb-959c-183fb577f66e,3947,Withdrawal,2024-04-20,4,2024,5,P047,Healthcare Savings,purchased,2023-09-20,9,2023
C0187,42,Female,55363,597,Fair,109134,8.31,48,Education,1,1.9712443328576847,78bda797-4cc9-4588-abcf-6ef82be112c9,2526,Withdrawal,2023-03-08,3,2023,10,P014,Certificate of Deposit,purchased,2023-12-02,12,2023
C0165,57,Female,161333,379,Poor,104664,7.41,48,Auto,0,0.6487451420354174,64fc919c-a96f-49cc-bda9-9d78bfcdd796,1814,Withdrawal,2023-02-20,2,2023,2,P002,Checking Account,clicked,2023-08-21,8,2023
C0145,51,Male,143441,351,Poor,147985,1.54,12,Personal,0,1.0316785298485092,4a8731a2-1927-4de8-88e9-27f3ec0a6d92,3714,Deposit,2024-11-03,11,2024,7,P037,Fixed Deposit,purchased,2023-01-02,1,2023
C019,48,Female,150809,453,Poor,132444,8.45,12,Auto,0,0.8782234482026935,0a2db5e2-6989-4eae-a446-245e6181d634,4604,Deposit,2024-04-23,4,2024,9,P038,Recurring Deposit,clicked,2024-12-05,12,2024
C034,38,Female,149430,787,Excellent,450770,1.99,12,Mortgage,0,3.016596399652011,38579226-0337-4ad5-97fb-7887df19c327,54,Deposit,2024-01-06,1,2024,5,P033,Wealth Management,clicked,2024-02-23,2,2024
C0188,35,Male,19480,432,Poor,13218,11.63,36,Auto,1,0.6785420944558521,88eaf5c3-2e67-4903-9f12-be86c924e5f7,876,Deposit,2023-12-29,12,2023,8,P039,Loan Against Property,clicked,2024-12-11,12,2024
C047,36,Female,42705,496,Poor,89224,8.29,48,Education,0,2.0893103852007964,934573b9-63e9-4c03-92b7-4470811dedfa,3989,Deposit,2024-08-20,8,2024,4,P011,Insurance Policy,viewed,2024-08-05,8,2024
C032,74,Female,62347,621,Fair,148652,5.96,36,Auto,1,2.3842686897525143,22a284ff-7223-4c96-86bb-d363cb70c838,505,Withdrawal,2023-08-31,8,2023,8,P021,Cash Credit,clicked,2023-03-12,3,2023
C0159,67,Male,20113,448,Poor,16510,6.43,12,Education,1,0.820862128971312,8bc551d0-9537-4a91-80e9-f2d700e2df43,437,Deposit,2024-01-06,1,2024,4,P035,Real Estate Investment,clicked,2023-11-08,11,2023
C0189,59,Female,67177,779,Excellent,216431,5.13,12,Auto,0,3.2218021048870895,e4ca98e2-04c9-432d-92d1-39806a5951cf,3121,Withdrawal,2023-02-05,2,2023,2,P042,High-Yield Savings Account,purchased,2023-03-07,3,2023
C0104,26,Male,196277,518,Poor,101997,3.81,12,Business,0,0.519658441895892,17959743-1dfa-44d2-8eaa-bba234139079,3351,Withdrawal,2024-12-03,12,2024,3,P034,Stock Investment,clicked,2024-01-11,1,2024
C0173,59,Male,193037,625,Fair,228567,2.89,60,Auto,0,1.1840579785222523,668636a6-30d5-46e0-b172-66d0079f78d9,3077,Withdrawal,2024-07-29,7,2024,10,P032,Education Savings Plan,viewed,2023-07-04,7,2023
C09,58,Female,143171,498,Poor,104666,5.04,36,Business,0,0.7310558702530541,0dde0a45-8502-422e-b272-752285b21ff1,4830,Deposit,2023-11-08,11,2023,1,P008,Student Loan,purchased,2023-09-24,9,2023
C0137,35,Male,112982,406,Poor,116728,5.54,60,Personal,1,1.0331557239206246,6265cec3-a61a-4976-a037-a270948ded2f,4623,Withdrawal,2024-04-06,4,2024,2,P005,Home Loan,purchased,2023-01-29,1,2023
C037,37,Male,38065,505,Poor,18773,6.36,12,Auto,0,0.49318271377906214,96312ac7-1887-46a0-add7-34156001683c,3977,Deposit,2024-05-28,5,2024,9,P002,Checking Account,purchased,2024-11-19,11,2024
C0145,33,Male,124264,482,Poor,117617,1.93,36,Business,1,0.9465090452584819,8c3268f8-79a4-4f24-9def-7d9c2fd35e77,3087,Deposit,2024-07-14,7,2024,9,P015,Home Equity Line,clicked,2024-01-19,1,2024
C080,56,Female,156579,689,Good,324383,1.92,24,Mortgage,1,2.071689051533092,0a590e9b-183d-437e-82df-9c22fcb886b7,4452,Withdrawal,2024-03-15,3,2024,4,P039,Loan Against Property,clicked,2024-03-16,3,2024
C010,19,Female,44523,460,Poor,75563,11.54,48,Auto,1,1.6971677559912854,3d2130a7-0559-4e16-90dc-b0952ca573c1,4313,Deposit,2023-05-18,5,2023,9,P008,Student Loan,purchased,2023-07-23,7,2023
C0149,40,Male,193062,519,Poor,149607,7.6,36,Auto,0,0.7749168660844703,78324159-70e9-4045-8405-dee94bbacf98,3093,Deposit,2023-04-23,4,2023,8,P017,Business Credit Line,viewed,2024-04-19,4,2024
